row_no	sent_id	sentence	STARK Number of nodes	SyntComplex # tokens	nodes match?	STARK MDD	SyntComplex MDD raw	SyntComplex MDD rounded like STARK	MDD match?	STARK NDD	SyntComplex NDD raw	SyntComplex NDD rounded like STARK	NDD match?	STARK Max depth	SyntComplex MAXIMUM_TREE_DEPTH	Max depth match?	STARK N clauses	SyntComplex # clauses	N clauses match?	STARK N T-units	SyntComplex # T-units	N T-units match?	STARK Clauses/T-unit	SyntComplex Clauses/T-unit raw	SyntComplex Clauses/T-unit rounded like STARK	Clauses/T-unit match?	STARK example	STARK tree	mismatch note
34	ssj3.9.34	Najti bo treba način, da se uravnovesite in ohranjate svojo žensko naravo, ki je sprejemanje, nežnost in sproščenost.	22	22	yes	2.06	2.0588235294117645	2.06	yes	1.04	1.0410455448748832	1.04	yes	9	9	yes	5.00	5	yes	2.00	2	yes	2.50	2.5	2.50	yes	A[Najti] B[bo] C[treba] D[način]E[,] F[da] G[se] H[uravnovesite] I[in] J[ohranjate] K[svojo] L[žensko] M[naravo]N[,] O[ki] P[je] Q[sprejemanje]R[,] S[nežnost] T[in] U[sproščenost]V[.] 	(Najti >obj (način >acl (, <punct da <mark se <expl uravnovesite >conj (in <cc ohranjate >obj (svojo <det žensko <amod naravo >acl (, <punct ki <mark je <cop sprejemanje >conj (, <punct nežnost) >conj (in <cc sproščenost))))))) <csubj bo >advmod treba >punct .	
35	ssj3.9.35	Za začetek je najbolje, da ugotovite, ali vaš dih seže do spolnih organov.	16	16	yes	2.00	2.0	2.00	yes	1.10	1.0986122886681098	1.10	yes	5	5	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Za] B[začetek] C[je] D[najbolje]E[,] F[da] G[ugotovite]H[,] I[ali] J[vaš] K[dih] L[seže] M[do] N[spolnih] O[organov]P[.] 	(Za <case začetek) <obl je >advmod najbolje >csubj (, <punct da <mark ugotovite >ccomp (, <punct ali <mark (vaš <det dih) <nsubj seže >obl (do <case spolnih <amod organov))) >punct .	
36	ssj3.9.36	Če ne, položite tople roke na spodnji del trebuha (spolni center) in dihajte vanj.	18	18	yes	2.62	2.6153846153846154	2.62	yes	1.01	1.014210692136089	1.01	yes	4	4	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Če] B[ne]C[,] D[položite] E[tople] F[roke] G[na] H[spodnji] I[del] J[trebuha] K[(]L[spolni] M[center]N[)] O[in] P[dihajte] Q[vanj]R[.] 	(Če <mark ne >punct ,) <advcl položite >obj (tople <amod roke) >obl (na <case spodnji <amod del >nmod trebuha >appos (( <punct spolni <amod center >punct ))) >conj (in <cc dihajte >obl vanj) >punct .	
37	ssj3.9.37	Smehljajte se v svoje središče in segrevajte to pomembno območje.	11	11	yes	2.33	2.3333333333333335	2.33	yes	0.25	0.25131442828090605	0.25	yes	4	4	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Smehljajte] B[se] C[v] D[svoje] E[središče] F[in] G[segrevajte] H[to] I[pomembno] J[območje]K[.] 	Smehljajte >expl se >obl (v <case svoje <det središče) >conj (in <cc segrevajte >obj (to <det pomembno <amod območje)) >punct .	
38	ssj3.9.38	Segrejte svojo peč, da vam bo toplo in da boste v sebi znova začutile življenje!	17	17	yes	2.93	2.9285714285714284	2.93	yes	0.25	0.24501392771858022	0.25	yes	5	5	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Segrejte] B[svojo] C[peč]D[,] E[da] F[vam] G[bo] H[toplo] I[in] J[da] K[boste] L[v] M[sebi] N[znova] O[začutile] P[življenje]Q[!] 	Segrejte >obj (svojo <det peč) >advcl (, <punct da <mark vam <obj bo >advmod toplo >conj (in <cc da <mark boste <aux (v <case sebi) <obl znova <advmod začutile >obj življenje)) >punct !	
39	ssj3.10.39	V komolčni sklep prihaja z zgornjega dela nadlahtnica, s spodnje strani pa koželjnica in podlahtnica.	17	17	yes	2.36	2.357142857142857	2.36	yes	1.16	1.155225613516353	1.16	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[V] B[komolčni] C[sklep] D[prihaja] E[z] F[zgornjega] G[dela] H[nadlahtnica]I[,] J[s] K[spodnje] L[strani] M[pa] N[koželjnica] O[in] P[podlahtnica]Q[.] 	(V <case komolčni <amod sklep) <obl prihaja >obl (z <case zgornjega <amod dela) >nsubj nadlahtnica >parataxis (, <punct (s <case spodnje <amod strani) <orphan pa <orphan koželjnica >conj (in <cc podlahtnica)) >punct .	
40	ssj3.10.40	Stik teh treh kosti omogoča številne gibe krčenje, iztezanje in obračanje podlahti navzdol in navzgor.	17	17	yes	1.93	1.9285714285714286	1.93	yes	1.47	1.4674680846356092	1.47	yes	7	7	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Stik] B[teh] C[treh] D[kosti] E[omogoča] F[številne] G[gibe] H[krčenje]I[,] J[iztezanje] K[in] L[obračanje] M[podlahti] N[navzdol] O[in] P[navzgor]Q[.] 	(Stik >nmod (teh <det treh <nummod kosti)) <nsubj omogoča >obj (številne <amod gibe >appos (krčenje >conj (, <punct iztezanje) >conj (in <cc obračanje >nmod podlahti >advmod (navzdol >conj (in <cc navzgor))))) >punct .	
41	ssj3.10.41	Nemoteno delovanje zagotavljajo obsklepne vezi in sklepna ovojnica ter normalno delujoče mišice, ki se pritrjajo okrog sklepa.	19	19	yes	2.06	2.0625	2.06	yes	1.21	1.2116816662272465	1.21	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Nemoteno] B[delovanje] C[zagotavljajo] D[obsklepne] E[vezi] F[in] G[sklepna] H[ovojnica] I[ter] J[normalno] K[delujoče] L[mišice]M[,] N[ki] O[se] P[pritrjajo] Q[okrog] R[sklepa]S[.] 	(Nemoteno <amod delovanje) <obj zagotavljajo >nsubj (obsklepne <amod vezi >conj (in <cc sklepna <amod ovojnica) >conj (ter <cc (normalno <advmod delujoče) <amod mišice >acl (, <punct ki <mark se <expl pritrjajo >obl (okrog <case sklepa)))) >punct .	
42	ssj3.11.42	Obenem je treba poudariti, da imajo tudi ortoze dve plati: sončno, če je izbrana ortoza prava in ustrezna, in senčno, če je ortoza izbrana nepravilno, slabo prilagojena in neustrezno uporabljana.	37	37	yes	2.79	2.793103448275862	2.79	yes	1.00	1.003068180587245	1.00	yes	8	8	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Obenem] B[je] C[treba] D[poudariti]E[,] F[da] G[imajo] H[tudi] I[ortoze] J[dve] K[plati]L[:] M[sončno]N[,] O[če] P[je] Q[izbrana] R[ortoza] S[prava] T[in] U[ustrezna]V[,] W[in] X[senčno]Y[,] Z[če] A[je] B[ortoza] C[izbrana] D[nepravilno]E[,] F[slabo] G[prilagojena] H[in] I[neustrezno] J[uporabljana]K[.] 	je >advmod treba >csubj (Obenem <advmod poudariti >ccomp (, <punct da <mark imajo >nsubj (tudi <advmod ortoze) >obj (dve <nummod plati) >parataxis (: <punct sončno >orphan (, <punct če <mark je <cop (izbrana <amod ortoza) <nsubj prava >conj (in <cc ustrezna) >punct ,) >conj (in <cc senčno >orphan (, <punct če <mark je <cop ortoza <nsubj izbrana >advmod nepravilno >conj (, <punct slabo <advmod prilagojena) >conj (in <cc neustrezno <advmod uporabljana)))))) >punct .	
43	ssj3.11.43	V takšnem primeru se lahko bolnikovo stanje celo poslabša.	10	10	yes	2.75	2.75	2.75	yes	1.13	1.1267321478295476	1.13	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[V] B[takšnem] C[primeru] D[se] E[lahko] F[bolnikovo] G[stanje] H[celo] I[poslabša]J[.] 	(V <case takšnem <det primeru) <obl se <expl lahko <advmod (bolnikovo <amod stanje) <nsubj celo <advmod poslabša >punct .	
44	ssj3.12.44	Mangan zaradi omejenih dostopnih podatkov ni priporočene zgornje mejne vrednosti.	11	11	yes	3.33	3.3333333333333335	3.33	yes	1.05	1.0459320308391966	1.05	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Mangan] B[zaradi] C[omejenih] D[dostopnih] E[podatkov] F[ni] G[priporočene] H[zgornje] I[mejne] J[vrednosti]K[.] 	Mangan <nsubj (zaradi <case omejenih <amod dostopnih <amod podatkov) <obl ni <cop priporočene <amod zgornje <amod mejne <amod vrednosti >punct .	
45	ssj3.13.45	Osrednji prostor, namenjen kegljanju, za malo denarja ponuja sproščeno zabavo za vso družino, ljubiteljem te igre pravo možnost za rekreacijo, zaradi velikosti najsodobnejše opremljenega računalniško vodenega 16-steznega igrišča pa tudi vadbo in vrhunska tekmovanja za profesionalce.	43	43	yes	3.36	3.361111111111111	3.36	yes	1.73	1.7307804085844467	1.73	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Osrednji] B[prostor]C[,] D[namenjen] E[kegljanju]F[,] G[za] H[malo] I[denarja] J[ponuja] K[sproščeno] L[zabavo] M[za] N[vso] O[družino]P[,] Q[ljubiteljem] R[te] S[igre] T[pravo] U[možnost] V[za] W[rekreacijo]X[,] Y[zaradi] Z[velikosti] A[najsodobnejše] B[opremljenega] C[računalniško] D[vodenega] E[16]F[-]G[steznega] H[igrišča] I[pa] J[tudi] K[vadbo] L[in] M[vrhunska] N[tekmovanja] O[za] P[profesionalce]Q[.] 	(Osrednji <amod prostor >amod (, <punct namenjen >nmod kegljanju >punct ,)) <nsubj (za <case malo <det denarja) <obl ponuja >obj (sproščeno <amod zabavo >nmod (za <case vso <det družino)) >parataxis (, <punct (ljubiteljem >nmod (te <det igre)) <orphan pravo <amod možnost >nmod (za <case rekreacijo)) >parataxis (, <punct (zaradi <case velikosti >nmod ((najsodobnejše <advmod opremljenega) <amod (računalniško <advmod vodenega) <amod (16 <nummod - <punct steznega) <amod igrišča)) <orphan pa <orphan tudi <advmod vadbo >conj (in <cc vrhunska <amod tekmovanja >nmod (za <case profesionalce))) >punct .	
46	ssj3.14.46	Po besedah Dermeljeve obstajajo boljše in okoljsko sprejemljivejše možnosti, kot je uporaba gensko spremenjenih organizmov.	17	17	yes	2.21	2.2142857142857144	2.21	yes	1.22	1.217745970497687	1.22	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Po] B[besedah] C[Dermeljeve] D[obstajajo] E[boljše] F[in] G[okoljsko] H[sprejemljivejše] I[možnosti]J[,] K[kot] L[je] M[uporaba] N[gensko] O[spremenjenih] P[organizmov]Q[.] 	(Po <case besedah >amod Dermeljeve) <obl obstajajo >nsubj ((boljše >conj (in <cc okoljsko <advmod sprejemljivejše)) <amod možnosti >acl (, <punct kot <mark je <cop uporaba >nmod ((gensko <advmod spremenjenih) <amod organizmov))) >punct .	
47	ssj3.14.47	"""Menimo, da uporaba GSO v kmetijstvu ogroža ekonomski obstoj konvencionalnih in ekoloških kmetov, poleg tega nihče ne ve, kako bo njihova uporaba dolgoročno vplivala na okolje in zdravje ljudi. """	35	35	yes	3.11	3.107142857142857	3.11	yes	0.88	0.8789722368881948	0.88	yes	7	7	yes	4.00	4	yes	2.00	2	yes	2.00	2.0	2.00	yes	"A[""]B[Menimo]C[,] D[da] E[uporaba] F[GSO] G[v] H[kmetijstvu] I[ogroža] J[ekonomski] K[obstoj] L[konvencionalnih] M[in] N[ekoloških] O[kmetov]P[,] Q[poleg] R[tega] S[nihče] T[ne] U[ve]V[,] W[kako] X[bo] Y[njihova] Z[uporaba] A[dolgoročno] B[vplivala] C[na] D[okolje] E[in] F[zdravje] G[ljudi]H[.] I[""] "	""" <punct Menimo >ccomp (, <punct da <mark (uporaba >nmod GSO >nmod (v <case kmetijstvu)) <nsubj ogroža >obj (ekonomski <amod obstoj >nmod ((konvencionalnih >conj (in <cc ekoloških)) <amod kmetov))) >parataxis (, <punct (poleg <case tega) <obl nihče <nsubj ne <advmod ve >ccomp (, <punct kako <advmod bo <aux (njihova <det uporaba) <nsubj dolgoročno <advmod vplivala >obl (na <case okolje >conj (in <cc zdravje >nmod ljudi)))) >punct . >punct """	
48	ssj4.15.48	Znamenita konjeniška dirka Aintree 2005 v bližini Liverpoola je tudi letos postregla z nekaterimi nepredvidljivimi naključji.	17	17	yes	2.33	2.3333333333333335	2.33	yes	1.75	1.7491805650579015	1.75	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Znamenita] B[konjeniška] C[dirka] D[Aintree] E[2005] F[v] G[bližini] H[Liverpoola] I[je] J[tudi] K[letos] L[postregla] M[z] N[nekaterimi] O[nepredvidljivimi] P[naključji]Q[.] 	(Znamenita <amod konjeniška <amod dirka >nmod (Aintree >nummod 2005) >nmod (v <case bližini >nmod Liverpoola)) <nsubj je <aux (tudi <advmod letos) <advmod postregla >obl (z <case nekaterimi <det nepredvidljivimi <amod naključji) >punct .	
49	ssj4.15.49	Kljub tradiciji so bili tokrat organizatorji prisiljeni izvesti nekatere spremembe.	11	11	yes	2.22	2.2222222222222223	2.22	yes	1.27	1.2730596669779946	1.27	yes	4	4	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Kljub] B[tradiciji] C[so] D[bili] E[tokrat] F[organizatorji] G[prisiljeni] H[izvesti] I[nekatere] J[spremembe]K[.] 	(Kljub <case tradiciji) <obl so <aux bili <cop tokrat <advmod organizatorji <nsubj prisiljeni >xcomp (izvesti >obj (nekatere <det spremembe)) >punct .	
50	ssj4.15.50	Predvideni datum letošnje osrednje dirke je sovpadal z dnevom pogreba papeža Janeza Pavla II.	14	14	yes	1.62	1.6153846153846154	1.62	yes	1.78	1.7758566729965386	1.78	yes	7	7	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Predvideni] B[datum] C[letošnje] D[osrednje] E[dirke] F[je] G[sovpadal] H[z] I[dnevom] J[pogreba] K[papeža] L[Janeza] M[Pavla] N[II.] 	(Predvideni <amod datum >nmod (letošnje <amod osrednje <amod dirke)) <nsubj je <aux sovpadal >obl (z <case dnevom >nmod (pogreba >nmod (papeža >nmod (Janeza >flat (Pavla >nummod II.)))))	
51	ssj4.15.51	Dan pogreba se je križal tudi z načrti angleške kraljeve družine, ki je načrtovala poroko princa Charlesa in Camille Parker Bowles.	23	23	yes	1.85	1.85	1.85	yes	1.69	1.6873994539038122	1.69	yes	8	8	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Dan] B[pogreba] C[se] D[je] E[križal] F[tudi] G[z] H[načrti] I[angleške] J[kraljeve] K[družine]L[,] M[ki] N[je] O[načrtovala] P[poroko] Q[princa] R[Charlesa] S[in] T[Camille] U[Parker] V[Bowles]W[.] 	(Dan >nmod pogreba) <nsubj se <expl je <aux križal >obl (tudi <advmod z <case načrti >nmod (angleške <amod kraljeve <amod družine >acl (, <punct ki <mark je <aux načrtovala >obj (poroko >nmod (princa >nmod Charlesa >conj (in <cc Camille >flat Parker >flat Bowles)))))) >punct .	
52	ssj4.15.52	Tako sta bili dirka in poroka istega dne.	9	9	yes	1.86	1.8571428571428572	1.86	yes	0.90	0.903222010455488	0.90	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Tako] B[sta] C[bili] D[dirka] E[in] F[poroka] G[istega] H[dne]I[.] 	Tako <advmod sta <aux bili >nsubj (dirka >conj (in <cc poroka)) >obl (istega <det dne) >punct .	
53	ssj4.15.53	Nastale spremembe so povzročile nevšečnosti na televiziji BBC, kjer so le s težavo uskladili prenos vseh pomembnih dogodkov.	20	20	yes	2.24	2.235294117647059	2.24	yes	1.31	1.3053810369178838	1.31	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Nastale] B[spremembe] C[so] D[povzročile] E[nevšečnosti] F[na] G[televiziji] H[BBC]I[,] J[kjer] K[so] L[le] M[s] N[težavo] O[uskladili] P[prenos] Q[vseh] R[pomembnih] S[dogodkov]T[.] 	(Nastale <amod spremembe) <nsubj so <aux povzročile >obj nevšečnosti >obl (na <case televiziji >nmod BBC >acl (, <punct kjer <mark so <aux (le <advmod s <case težavo) <obl uskladili >obj (prenos >nmod (vseh <det pomembnih <amod dogodkov)))) >punct .	
54	ssj4.15.54	Ljubiteljev konjeniškega športa je namreč v Angliji še vedno veliko in za neposredni prenos dirke Grand National jih niso želeli prikrajšati.	22	22	yes	3.45	3.45	3.45	yes	0.95	0.9526390862936723	0.95	yes	7	7	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Ljubiteljev] B[konjeniškega] C[športa] D[je] E[namreč] F[v] G[Angliji] H[še] I[vedno] J[veliko] K[in] L[za] M[neposredni] N[prenos] O[dirke] P[Grand] Q[National] R[jih] S[niso] T[želeli] U[prikrajšati]V[.] 	(Ljubiteljev >nmod (konjeniškega <amod športa)) <nsubj je >advmod namreč >obl (v <case Angliji) >advmod še >advmod vedno >obl veliko >conj (in <cc niso <aux želeli >xcomp ((za <case neposredni <amod prenos >nmod (dirke >nmod (Grand >flat National))) <obl jih <iobj prikrajšati)) >punct .	
55	ssj4.15.55	Poroka je potekala brez zamude okoli poldneva, dirko pa so prestavili za dvajset minut.	16	16	yes	2.46	2.4615384615384617	2.46	yes	0.93	0.9309942777266333	0.93	yes	4	4	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Poroka] B[je] C[potekala] D[brez] E[zamude] F[okoli] G[poldneva]H[,] I[dirko] J[pa] K[so] L[prestavili] M[za] N[dvajset] O[minut]P[.] 	Poroka <nsubj je <aux potekala >obl (brez <case zamude) >obl (okoli <case poldneva) >parataxis (, <punct dirko <obj pa <advmod so <aux prestavili >obl (za <case dvajset <nummod minut)) >punct .	
56	ssj4.16.56	BRONCHO HERBAL briketi so naravni izdelek iz zdravilnih zelišč: pomaga pri kašljanju konj, čistijo, vlažijo dihalne poti, pospešijo izločanje izcedka (alergije).	28	28	yes	2.75	2.75	2.75	yes	1.38	1.382144959712543	1.38	yes	6	6	yes	5.00	5	yes	5.00	5	yes	1.00	1.0	1.00	yes	A[BRONCHO] B[HERBAL] C[briketi] D[so] E[naravni] F[izdelek] G[iz] H[zdravilnih] I[zelišč]J[:] K[pomaga] L[pri] M[kašljanju] N[konj]O[,] P[čistijo]Q[,] R[vlažijo] S[dihalne] T[poti]U[,] V[pospešijo] W[izločanje] X[izcedka] Y[(]Z[alergije]A[)]B[.] 	((BRONCHO >flat HERBAL) <nmod briketi) <nsubj so <cop naravni <amod izdelek >nmod (iz <case zdravilnih <amod zelišč) >parataxis (: <punct pomaga >obl (pri <case kašljanju >nmod konj) >parataxis (, <punct čistijo) >parataxis (, <punct vlažijo >obj (dihalne <amod poti)) >parataxis (, <punct pospešijo >obj (izločanje >nmod izcedka >appos (( <punct alergije >punct ))))) >punct .	
57	ssj4.16.57	ALOE VERA žele VERDALOE pomaga pri pikih žuželk, opeklinah, srbenju repa, rape, ugrizi, ekcemi.	20	20	yes	3.77	3.769230769230769	3.77	yes	0.76	0.7603226942987287	0.76	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[ALOE] B[VERA] C[žele] D[VERDALOE] E[pomaga] F[pri] G[pikih] H[žuželk]I[,] J[opeklinah]K[,] L[srbenju] M[repa]N[,] O[rape]P[,] Q[ugrizi]R[,] S[ekcemi]T[.] 	((ALOE >nmod VERA) <nmod žele >nmod VERDALOE) <nsubj pomaga >obl (pri <case pikih >nmod žuželk >conj (, <punct opeklinah) >conj (, <punct srbenju >nmod repa) >conj (, <punct rape) >conj (, <punct ugrizi) >conj (, <punct ekcemi)) >punct .	
58	ssj4.16.58	www.geocities.com/zdravikonji, # 041/965 634. - 336	10	10	yes	3.60	3.6	3.60	yes	0.48	0.4762148892450141	0.48	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[www.geocities.com/zdravikonji]B[,] C[#] D[041]E[/]F[965] G[634]H[.] I[-] J[336] 	www.geocities.com/zdravikonji >list (, <punct # <dep 041 >punct / >flat 965 >flat 634) >list (. <punct - <punct 336)	
59	ssj5.17.59	Nesojena morilca sta policistom kasneje povedala, da sta se dogovorila, da Damijana R., ko dobita denar, ubijeta in skrijeta truplo.	25	25	yes	3.00	3.0	3.00	yes	1.27	1.269486935529138	1.27	yes	5	5	yes	5.00	5	yes	2.00	2	yes	2.50	2.5	2.50	yes	A[Nesojena] B[morilca] C[sta] D[policistom] E[kasneje] F[povedala]G[,] H[da] I[sta] J[se] K[dogovorila]L[,] M[da] N[Damijana] O[R.]P[,] Q[ko] R[dobita] S[denar]T[,] U[ubijeta] V[in] W[skrijeta] X[truplo]Y[.] 	(Nesojena <amod morilca) <nsubj sta <aux policistom <iobj kasneje <advmod povedala >ccomp (, <punct da <mark sta <aux se <expl dogovorila >ccomp (, <punct da <mark (Damijana >flat R.) <obj (, <punct ko <mark dobita >obj denar >punct ,) <advcl ubijeta >conj (in <cc skrijeta >obj truplo))) >punct .	
60	ssj5.17.60	V ta namen naj bi bila kupila tudi pištolo.	10	10	yes	2.00	2.0	2.00	yes	1.32	1.3195286648076292	1.32	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[V] B[ta] C[namen] D[naj] E[bi] F[bila] G[kupila] H[tudi] I[pištolo]J[.] 	(V <case ta <det namen) <obl naj <advmod bi <aux bila <aux kupila >obj (tudi <advmod pištolo) >punct .	
61	ssj5.17.61	Zakaj sta si premislila in hotela Damijana R. oropati, bo pokazala preiskava.	14	14	yes	2.27	2.272727272727273	2.27	yes	1.62	1.6204204092233552	1.62	yes	6	6	yes	4.00	4	yes	2.00	2	yes	2.00	2.0	2.00	yes	A[Zakaj] B[sta] C[si] D[premislila] E[in] F[hotela] G[Damijana] H[R.] I[oropati]J[,] K[bo] L[pokazala] M[preiskava]N[.] 	(Zakaj <advmod sta <aux si <expl premislila >conj (in <cc hotela >xcomp ((Damijana >flat R.) <obj oropati)) >punct ,) <ccomp bo <aux pokazala >nsubj preiskava >punct .	
62	ssj5.17.62	Vojislav Bercko	2	2	yes	1.00	1.0	1.00	yes	0.00	0.0	0.00	yes	2	2	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Vojislav] B[Bercko] 	Vojislav >flat Bercko	
63	ssj5.18.63	Ob praznovanju obletnice na šoli že vse leto številne kulturne prireditve in strokovna srečanja - V novi sodobno opremljeni knjižnici bo prostor tudi za občasne razstave in manjše kulturne prireditve	30	30	yes	2.68	2.6785714285714284	2.68	yes	1.88	1.879766288125681	1.88	yes	5	5	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Ob] B[praznovanju] C[obletnice] D[na] E[šoli] F[že] G[vse] H[leto] I[številne] J[kulturne] K[prireditve] L[in] M[strokovna] N[srečanja] O[-] P[V] Q[novi] R[sodobno] S[opremljeni] T[knjižnici] U[bo] V[prostor] W[tudi] X[za] Y[občasne] Z[razstave] A[in] B[manjše] C[kulturne] D[prireditve] 	(Ob <case praznovanju >nmod obletnice) <orphan (na <case šoli) <orphan (že <advmod vse <det leto) <orphan številne <amod kulturne <amod prireditve >conj (in <cc strokovna <amod srečanja) >parataxis (- <punct (V <case novi <amod (sodobno <advmod opremljeni) <amod knjižnici) <obl bo >nsubj prostor >obl (tudi <advmod za <case občasne <amod razstave >conj (in <cc manjše <amod kulturne <amod prireditve)))	
64	ssj5.19.64	"Ustavno sodišče je predlog pomladnikov zavrnilo z modro obrazložitvijo, da gre v tem primeru za ""pozitivno diskriminacijo""."	21	21	yes	2.38	2.375	2.38	yes	1.42	1.4171766582473135	1.42	yes	5	5	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	"A[Ustavno] B[sodišče] C[je] D[predlog] E[pomladnikov] F[zavrnilo] G[z] H[modro] I[obrazložitvijo]J[,] K[da] L[gre] M[v] N[tem] O[primeru] P[za] Q[""]R[pozitivno] S[diskriminacijo]T[""]U[.] "	"(Ustavno <amod sodišče) <nsubj je <aux (predlog >nmod pomladnikov) <obj zavrnilo >obl (z <case modro <amod obrazložitvijo >acl (, <punct da <mark gre >obl (v <case tem <det primeru) >obl (za <case "" <punct pozitivno <amod diskriminacijo >punct ""))) >punct ."	
65	ssj5.19.65	Slovenska pravna znanost je s tem obogatena za nov pojem.	11	11	yes	2.00	2.0	2.00	yes	1.38	1.3784201826358211	1.38	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Slovenska] B[pravna] C[znanost] D[je] E[s] F[tem] G[obogatena] H[za] I[nov] J[pojem]K[.] 	(Slovenska <amod pravna <amod znanost) <nsubj je <cop (s <case tem) <obl obogatena >obl (za <case nov <amod pojem) >punct .	
66	ssj5.19.66	V normalnem besednjaku se pozitivna diskriminacija označuje kot privilegij.	10	10	yes	1.88	1.875	1.88	yes	1.38	1.3840671859452005	1.38	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[V] B[normalnem] C[besednjaku] D[se] E[pozitivna] F[diskriminacija] G[označuje] H[kot] I[privilegij]J[.] 	(V <case normalnem <amod besednjaku) <obl se <expl (pozitivna <amod diskriminacija) <nsubj označuje >obl (kot <case privilegij) >punct .	
67	ssj5.19.67	Lahko si nekaj mislimo.	5	5	yes	2.00	2.0	2.00	yes	0.55	0.5493061443340547	0.55	yes	2	2	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Lahko] B[si] C[nekaj] D[mislimo]E[.] 	Lahko <advmod si <expl nekaj <obj mislimo >punct .	
68	ssj5.20.68	Oblekla si je bila kavbojke in pleten pulover, lase si je spletla v rep, ki ji je ljubko štrlel na zatilju; bila je drugačna, kot sem je bil vajen, zdela se mi je nekako veliko bolj vsakdanja in za to sem ji bil hvaležen.	50	50	yes	4.30	4.3023255813953485	4.30	yes	0.42	0.42144434846201884	0.42	yes	6	6	yes	7.00	7	yes	5.00	5	yes	1.40	1.4	1.40	yes	A[Oblekla] B[si] C[je] D[bila] E[kavbojke] F[in] G[pleten] H[pulover]I[,] J[lase] K[si] L[je] M[spletla] N[v] O[rep]P[,] Q[ki] R[ji] S[je] T[ljubko] U[štrlel] V[na] W[zatilju]X[;] Y[bila] Z[je] A[drugačna]B[,] C[kot] D[sem] E[je] F[bil] G[vajen]H[,] I[zdela] J[se] K[mi] L[je] M[nekako] N[veliko] O[bolj] P[vsakdanja] Q[in] R[za] S[to] T[sem] U[ji] V[bil] W[hvaležen]X[.] 	Oblekla >iobj si >aux je >aux bila >obj (kavbojke >conj (in <cc pleten <amod pulover)) >parataxis (, <punct lase <obj si <iobj je <aux spletla >obl (v <case rep >acl (, <punct ki <mark ji <iobj je <aux ljubko <advmod štrlel >obl (na <case zatilju)))) >parataxis (; <punct bila <cop je <aux drugačna >advcl (, <punct kot <mark sem <aux je <obj bil <cop vajen >punct ,)) >parataxis (zdela >expl se >obj mi >aux je >advmod nekako >xcomp ((veliko <advmod bolj) <advmod vsakdanja) >conj (in <cc (za <case to) <obl sem <aux ji <iobj bil <cop hvaležen)) >punct .	
